,Z_Rejon,POI,Do_Rejon,Czas_PrT_x,Czas_PuT_x,Czas_PrT_y,Czas_PuT_y
28,2.0,1.0,5.0,193.61100333109525,438.9576310499176,195.38872628899853,442.5626310499176
29,2.0,1.0,6.0,193.61100333109525,438.9576310499176,192.7469768061386,436.9986310499176
30,2.0,1.0,7.0,193.61100333109525,438.9576310499176,192.75162635984853,437.7306310499176
31,2.0,1.0,8.0,193.61100333109525,438.9576310499176,192.88809137875927,436.87663104991753
32,2.0,1.0,9.0,193.61100333109525,438.9576310499176,193.88874867423408,438.9696310499176
33,2.0,1.0,10.0,193.61100333109525,438.9576310499176,193.23944463507684,437.47763104991753
34,2.0,1.0,11.0,193.61100333109525,438.9576310499176,194.81293962265357,438.8016310499176
35,2.0,1.0,12.0,193.61100333109525,438.9576310499176,194.47445141567638,439.3306310499176
36,2.0,1.0,13.0,193.61100333109525,438.9576310499176,194.04883164615276,438.0576310499176
37,2.0,1.0,14.0,193.61100333109525,438.9576310499176,195.20841889982682,441.2346310499176
38,2.0,1.0,15.0,193.61100333109525,438.9576310499176,191.44161216168555,436.1596310499176
39,2.0,1.0,16.0,193.61100333109525,438.9576310499176,193.23089140730426,440.5236310499175
40,2.0,1.0,17.0,193.61100333109525,438.9576310499176,193.8852262695609,439.3036310499176
41,2.0,1.0,18.0,193.61100333109525,438.9576310499176,194.9561479332357,441.6506310499176
42,2.0,1.0,19.0,193.61100333109525,438.9576310499176,193.99454112556552,438.3836310499176
43,2.0,1.0,20.0,193.61100333109525,438.9576310499176,196.1252759635315,434.8086310499176
44,2.0,1.0,21.0,193.61100333109525,438.9576310499176,192.6015484611279,437.48263104991753
45,2.0,1.0,22.0,193.61100333109525,438.9576310499176,192.15360817330352,436.50163104991753
46,2.0,1.0,23.0,193.61100333109525,438.9576310499176,192.68571775241253,436.7346310499176
47,2.0,1.0,24.0,193.61100333109525,438.9576310499176,191.8723035912506,435.7776310499176
48,3.0,1.0,1.0,193.38261283721732,438.7096310499176,191.73977750159486,435.72763104991753
49,3.0,1.0,2.0,193.38261283721732,438.7096310499176,193.78864048597814,438.9596310499176
50,3.0,1.0,3.0,193.38261283721732,438.7096310499176,193.36548428537316,438.7116310499176
51,3.0,1.0,4.0,193.38261283721732,438.7096310499176,193.53035066067125,439.3236310499176
52,3.0,1.0,5.0,193.38261283721732,438.7096310499176,195.38872628899853,442.5626310499176
53,3.0,1.0,6.0,193.38261283721732,438.7096310499176,192.7469768061386,436.9986310499176
54,3.0,1.0,7.0,193.38261283721732,438.7096310499176,192.75162635984853,437.7306310499176
55,3.0,1.0,8.0,193.38261283721732,438.7096310499176,192.88809137875927,436.87663104991753
56,3.0,1.0,9.0,193.38261283721732,438.7096310499176,193.88874867423408,438.9696310499176
57,3.0,1.0,10.0,193.38261283721732,438.7096310499176,193.23944463507684,437.47763104991753
58,3.0,1.0,11.0,193.38261283721732,438.7096310499176,194.81293962265357,438.8016310499176
59,3.0,1.0,12.0,193.38261283721732,438.7096310499176,194.47445141567638,439.3306310499176
60,3.0,1.0,13.0,193.38261283721732,438.7096310499176,194.04883164615276,438.0576310499176
61,3.0,1.0,14.0,193.38261283721732,438.7096310499176,195.20841889982682,441.2346310499176
62,3.0,1.0,15.0,193.38261283721732,438.7096310499176,191.44161216168555,436.1596310499176
63,3.0,1.0,16.0,193.38261283721732,438.7096310499176,193.23089140730426,440.5236310499175
64,3.0,1.0,17.0,193.38261283721732,438.7096310499176,193.8852262695609,439.3036310499176
65,3.0,1.0,18.0,193.38261283721732,438.7096310499176,194.9561479332357,441.6506310499176
66,3.0,1.0,19.0,193.38261283721732,438.7096310499176,193.99454112556552,438.3836310499176
67,3.0,1.0,20.0,193.38261283721732,438.7096310499176,196.1252759635315,434.8086310499176
68,3.0,1.0,21.0,193.38261283721732,438.7096310499176,192.6015484611279,437.48263104991753
69,3.0,1.0,22.0,193.38261283721732,438.7096310499176,192.15360817330352,436.50163104991753
70,3.0,1.0,23.0,193.38261283721732,438.7096310499176,192.68571775241253,436.7346310499176
71,3.0,1.0,24.0,193.38261283721732,438.7096310499176,191.8723035912506,435.7776310499176
72,4.0,1.0,1.0,193.5474792125155,439.3236310499176,191.73977750159486,435.72763104991753
73,4.0,1.0,2.0,193.5474792125155,439.3236310499176,193.78864048597814,438.9596310499176
74,4.0,1.0,3.0,193.5474792125155,439.3236310499176,193.36548428537316,438.7116310499176
75,4.0,1.0,4.0,193.5474792125155,439.3236310499176,193.53035066067125,439.3236310499176
76,4.0,1.0,5.0,193.5474792125155,439.3236310499176,195.38872628899853,442.5626310499176
77,4.0,1.0,6.0,193.5474792125155,439.3236310499176,192.7469768061386,436.9986310499176
78,4.0,1.0,7.0,193.5474792125155,439.3236310499176,192.75162635984853,437.7306310499176
79,4.0,1.0,8.0,193.5474792125155,439.3236310499176,192.88809137875927,436.87663104991753
80,4.0,1.0,9.0,193.5474792125155,439.3236310499176,193.88874867423408,438.9696310499176
81,4.0,1.0,10.0,193.5474792125155,439.3236310499176,193.23944463507684,437.47763104991753
82,4.0,1.0,11.0,193.5474792125155,439.3236310499176,194.81293962265357,438.8016310499176
83,4.0,1.0,12.0,193.5474792125155,439.3236310499176,194.47445141567638,439.3306310499176
84,4.0,1.0,13.0,193.5474792125155,439.3236310499176,194.04883164615276,438.0576310499176
85,4.0,1.0,14.0,193.5474792125155,439.3236310499176,195.20841889982682,441.2346310499176
86,4.0,1.0,15.0,193.5474792125155,439.3236310499176,191.44161216168555,436.1596310499176
87,4.0,1.0,16.0,193.5474792125155,439.3236310499176,193.23089140730426,440.5236310499175
88,4.0,1.0,17.0,193.5474792125155,439.3236310499176,193.8852262695609,439.3036310499176
89,4.0,1.0,18.0,193.5474792125155,439.3236310499176,194.9561479332357,441.6506310499176
90,4.0,1.0,19.0,193.5474792125155,439.3236310499176,193.99454112556552,438.3836310499176
91,4.0,1.0,20.0,193.5474792125155,439.3236310499176,196.1252759635315,434.8086310499176
92,4.0,1.0,21.0,193.5474792125155,439.3236310499176,192.6015484611279,437.48263104991753
93,4.0,1.0,22.0,193.5474792125155,439.3236310499176,192.15360817330352,436.50163104991753
94,4.0,1.0,23.0,193.5474792125155,439.3236310499176,192.68571775241253,436.7346310499176
95,4.0,1.0,24.0,193.5474792125155,439.3236310499176,191.8723035912506,435.7776310499176
96,5.0,1.0,1.0,195.21108913411567,440.8806310499176,191.73977750159486,435.72763104991753
97,5.0,1.0,2.0,195.21108913411567,440.8806310499176,193.78864048597814,438.9596310499176
98,5.0,1.0,3.0,195.21108913411567,440.8806310499176,193.36548428537316,438.7116310499176
99,5.0,1.0,4.0,195.21108913411567,440.8806310499176,193.53035066067125,439.3236310499176
100,5.0,1.0,5.0,195.21108913411567,440.8806310499176,195.38872628899853,442.5626310499176
101,5.0,1.0,6.0,195.21108913411567,440.8806310499176,192.7469768061386,436.9986310499176
102,5.0,1.0,7.0,195.21108913411567,440.8806310499176,192.75162635984853,437.7306310499176
103,5.0,1.0,8.0,195.21108913411567,440.8806310499176,192.88809137875927,436.87663104991753
104,5.0,1.0,9.0,195.21108913411567,440.8806310499176,193.88874867423408,438.9696310499176
105,5.0,1.0,10.0,195.21108913411567,440.8806310499176,193.23944463507684,437.47763104991753
106,5.0,1.0,11.0,195.21108913411567,440.8806310499176,194.81293962265357,438.8016310499176
107,5.0,1.0,12.0,195.21108913411567,440.8806310499176,194.47445141567638,439.3306310499176
108,5.0,1.0,13.0,195.21108913411567,440.8806310499176,194.04883164615276,438.0576310499176
109,5.0,1.0,14.0,195.21108913411567,440.8806310499176,195.20841889982682,441.2346310499176
110,5.0,1.0,15.0,195.21108913411567,440.8806310499176,191.44161216168555,436.1596310499176
111,5.0,1.0,16.0,195.21108913411567,440.8806310499176,193.23089140730426,440.5236310499175
112,5.0,1.0,17.0,195.21108913411567,440.8806310499176,193.8852262695609,439.3036310499176
113,5.0,1.0,18.0,195.21108913411567,440.8806310499176,194.9561479332357,441.6506310499176
114,5.0,1.0,19.0,195.21108913411567,440.8806310499176,193.99454112556552,438.3836310499176
115,5.0,1.0,20.0,195.21108913411567,440.8806310499176,196.1252759635315,434.8086310499176
116,5.0,1.0,21.0,195.21108913411567,440.8806310499176,192.6015484611279,437.48263104991753
117,5.0,1.0,22.0,195.21108913411567,440.8806310499176,192.15360817330352,436.50163104991753
118,5.0,1.0,23.0,195.21108913411567,440.8806310499176,192.68571775241253,436.7346310499176
119,5.0,1.0,24.0,195.21108913411567,440.8806310499176,191.8723035912506,435.7776310499176
120,6.0,1.0,1.0,192.7469768061386,436.9986310499176,191.73977750159486,435.72763104991753
121,6.0,1.0,2.0,192.7469768061386,436.9986310499176,193.78864048597814,438.9596310499176
122,6.0,1.0,3.0,192.7469768061386,436.9986310499176,193.36548428537316,438.7116310499176
123,6.0,1.0,4.0,192.7469768061386,436.9986310499176,193.53035066067125,439.3236310499176
124,6.0,1.0,5.0,192.7469768061386,436.9986310499176,195.38872628899853,442.5626310499176
125,6.0,1.0,6.0,192.7469768061386,436.9986310499176,192.7469768061386,436.9986310499176
126,6.0,1.0,7.0,192.7469768061386,436.9986310499176,192.75162635984853,437.7306310499176
127,6.0,1.0,8.0,192.7469768061386,436.9986310499176,192.88809137875927,436.87663104991753
128,6.0,1.0,9.0,192.7469768061386,436.9986310499176,193.88874867423408,438.9696310499176
129,6.0,1.0,10.0,192.7469768061386,436.9986310499176,193.23944463507684,437.47763104991753
130,6.0,1.0,11.0,192.7469768061386,436.9986310499176,194.81293962265357,438.8016310499176
131,6.0,1.0,12.0,192.7469768061386,436.9986310499176,194.47445141567638,439.3306310499176
132,6.0,1.0,13.0,192.7469768061386,436.9986310499176,194.04883164615276,438.0576310499176
133,6.0,1.0,14.0,192.7469768061386,436.9986310499176,195.20841889982682,441.2346310499176
134,6.0,1.0,15.0,192.7469768061386,436.9986310499176,191.44161216168555,436.1596310499176
135,6.0,1.0,16.0,192.7469768061386,436.9986310499176,193.23089140730426,440.5236310499175
136,6.0,1.0,17.0,192.7469768061386,436.9986310499176,193.8852262695609,439.3036310499176
137,6.0,1.0,18.0,192.7469768061386,436.9986310499176,194.9561479332357,441.6506310499176
138,6.0,1.0,19.0,192.7469768061386,436.9986310499176,193.99454112556552,438.3836310499176
139,6.0,1.0,20.0,192.7469768061386,436.9986310499176,196.1252759635315,434.8086310499176
140,6.0,1.0,21.0,192.7469768061386,436.9986310499176,192.6015484611279,437.48263104991753
141,6.0,1.0,22.0,192.7469768061386,436.9986310499176,192.15360817330352,436.50163104991753
142,6.0,1.0,23.0,192.7469768061386,436.9986310499176,192.68571775241253,436.7346310499176
143,6.0,1.0,24.0,192.7469768061386,436.9986310499176,191.8723035912506,435.7776310499176
144,7.0,1.0,1.0,192.75162635984853,437.7306310499176,191.73977750159486,435.72763104991753
145,7.0,1.0,2.0,192.75162635984853,437.7306310499176,193.78864048597814,438.9596310499176
146,7.0,1.0,3.0,192.75162635984853,437.7306310499176,193.36548428537316,438.7116310499176
147,7.0,1.0,4.0,192.75162635984853,437.7306310499176,193.53035066067125,439.3236310499176
148,7.0,1.0,5.0,192.75162635984853,437.7306310499176,195.38872628899853,442.5626310499176
149,7.0,1.0,6.0,192.75162635984853,437.7306310499176,192.7469768061386,436.9986310499176
150,7.0,1.0,7.0,192.75162635984853,437.7306310499176,192.75162635984853,437.7306310499176
151,7.0,1.0,8.0,192.75162635984853,437.7306310499176,192.88809137875927,436.87663104991753
152,7.0,1.0,9.0,192.75162635984853,437.7306310499176,193.88874867423408,438.9696310499176
153,7.0,1.0,10.0,192.75162635984853,437.7306310499176,193.23944463507684,437.47763104991753
154,7.0,1.0,11.0,192.75162635984853,437.7306310499176,194.81293962265357,438.8016310499176
155,7.0,1.0,12.0,192.75162635984853,437.7306310499176,194.47445141567638,439.3306310499176
156,7.0,1.0,13.0,192.75162635984853,437.7306310499176,194.04883164615276,438.0576310499176
157,7.0,1.0,14.0,192.75162635984853,437.7306310499176,195.20841889982682,441.2346310499176
158,7.0,1.0,15.0,192.75162635984853,437.7306310499176,191.44161216168555,436.1596310499176
159,7.0,1.0,16.0,192.75162635984853,437.7306310499176,193.23089140730426,440.5236310499175
160,7.0,1.0,17.0,192.75162635984853,437.7306310499176,193.8852262695609,439.3036310499176
161,7.0,1.0,18.0,192.75162635984853,437.7306310499176,194.9561479332357,441.6506310499176
162,7.0,1.0,19.0,192.75162635984853,437.7306310499176,193.99454112556552,438.3836310499176
163,7.0,1.0,20.0,192.75162635984853,437.7306310499176,196.1252759635315,434.8086310499176
164,7.0,1.0,21.0,192.75162635984853,437.7306310499176,192.6015484611279,437.48263104991753
165,7.0,1.0,22.0,192.75162635984853,437.7306310499176,192.15360817330352,436.50163104991753
166,7.0,1.0,23.0,192.75162635984853,437.7306310499176,192.68571775241253,436.7346310499176
167,7.0,1.0,24.0,192.75162635984853,437.7306310499176,191.8723035912506,435.7776310499176
168,8.0,1.0,1.0,192.88809137875927,436.87663104991753,191.73977750159486,435.72763104991753
169,8.0,1.0,2.0,192.88809137875927,436.87663104991753,193.78864048597814,438.9596310499176
170,8.0,1.0,3.0,192.88809137875927,436.87663104991753,193.36548428537316,438.7116310499176
171,8.0,1.0,4.0,192.88809137875927,436.87663104991753,193.53035066067125,439.3236310499176
172,8.0,1.0,5.0,192.88809137875927,436.87663104991753,195.38872628899853,442.5626310499176
173,8.0,1.0,6.0,192.88809137875927,436.87663104991753,192.7469768061386,436.9986310499176
174,8.0,1.0,7.0,192.88809137875927,436.87663104991753,192.75162635984853,437.7306310499176
175,8.0,1.0,8.0,192.88809137875927,436.87663104991753,192.88809137875927,436.87663104991753
176,8.0,1.0,9.0,192.88809137875927,436.87663104991753,193.88874867423408,438.9696310499176
177,8.0,1.0,10.0,192.88809137875927,436.87663104991753,193.23944463507684,437.47763104991753
178,8.0,1.0,11.0,192.88809137875927,436.87663104991753,194.81293962265357,438.8016310499176
179,8.0,1.0,12.0,192.88809137875927,436.87663104991753,194.47445141567638,439.3306310499176
180,8.0,1.0,13.0,192.88809137875927,436.87663104991753,194.04883164615276,438.0576310499176
181,8.0,1.0,14.0,192.88809137875927,436.87663104991753,195.20841889982682,441.2346310499176
182,8.0,1.0,15.0,192.88809137875927,436.87663104991753,191.44161216168555,436.1596310499176
183,8.0,1.0,16.0,192.88809137875927,436.87663104991753,193.23089140730426,440.5236310499175
184,8.0,1.0,17.0,192.88809137875927,436.87663104991753,193.8852262695609,439.3036310499176
185,8.0,1.0,18.0,192.88809137875927,436.87663104991753,194.9561479332357,441.6506310499176
186,8.0,1.0,19.0,192.88809137875927,436.87663104991753,193.99454112556552,438.3836310499176
187,8.0,1.0,20.0,192.88809137875927,436.87663104991753,196.1252759635315,434.8086310499176
188,8.0,1.0,21.0,192.88809137875927,436.87663104991753,192.6015484611279,437.48263104991753
189,8.0,1.0,22.0,192.88809137875927,436.87663104991753,192.15360817330352,436.50163104991753
190,8.0,1.0,23.0,192.88809137875927,436.87663104991753,192.68571775241253,436.7346310499176
191,8.0,1.0,24.0,192.88809137875927,436.87663104991753,191.8723035912506,435.7776310499176
192,9.0,1.0,1.0,193.88874867423408,438.8916310499176,191.73977750159486,435.72763104991753
193,9.0,1.0,2.0,193.88874867423408,438.8916310499176,193.78864048597814,438.9596310499176
194,9.0,1.0,3.0,193.88874867423408,438.8916310499176,193.36548428537316,438.7116310499176
195,9.0,1.0,4.0,193.88874867423408,438.8916310499176,193.53035066067125,439.3236310499176
196,9.0,1.0,5.0,193.88874867423408,438.8916310499176,195.38872628899853,442.5626310499176
197,9.0,1.0,6.0,193.88874867423408,438.8916310499176,192.7469768061386,436.9986310499176
198,9.0,1.0,7.0,193.88874867423408,438.8916310499176,192.75162635984853,437.7306310499176
199,9.0,1.0,8.0,193.88874867423408,438.8916310499176,192.88809137875927,436.87663104991753
200,9.0,1.0,9.0,193.88874867423408,438.8916310499176,193.88874867423408,438.9696310499176
201,9.0,1.0,10.0,193.88874867423408,438.8916310499176,193.23944463507684,437.47763104991753
202,9.0,1.0,11.0,193.88874867423408,438.8916310499176,194.81293962265357,438.8016310499176
203,9.0,1.0,12.0,193.88874867423408,438.8916310499176,194.47445141567638,439.3306310499176
204,9.0,1.0,13.0,193.88874867423408,438.8916310499176,194.04883164615276,438.0576310499176
205,9.0,1.0,14.0,193.88874867423408,438.8916310499176,195.20841889982682,441.2346310499176
206,9.0,1.0,15.0,193.88874867423408,438.8916310499176,191.44161216168555,436.1596310499176
207,9.0,1.0,16.0,193.88874867423408,438.8916310499176,193.23089140730426,440.5236310499175
208,9.0,1.0,17.0,193.88874867423408,438.8916310499176,193.8852262695609,439.3036310499176
209,9.0,1.0,18.0,193.88874867423408,438.8916310499176,194.9561479332357,441.6506310499176
210,9.0,1.0,19.0,193.88874867423408,438.8916310499176,193.99454112556552,438.3836310499176
211,9.0,1.0,20.0,193.88874867423408,438.8916310499176,196.1252759635315,434.8086310499176
212,9.0,1.0,21.0,193.88874867423408,438.8916310499176,192.6015484611279,437.48263104991753
213,9.0,1.0,22.0,193.88874867423408,438.8916310499176,192.15360817330352,436.50163104991753
214,9.0,1.0,23.0,193.88874867423408,438.8916310499176,192.68571775241253,436.7346310499176
215,9.0,1.0,24.0,193.88874867423408,438.8916310499176,191.8723035912506,435.7776310499176
216,10.0,1.0,1.0,193.1635912117574,437.3996310499176,191.73977750159486,435.72763104991753
217,10.0,1.0,2.0,193.1635912117574,437.3996310499176,193.78864048597814,438.9596310499176
218,10.0,1.0,3.0,193.1635912117574,437.3996310499176,193.36548428537316,438.7116310499176
219,10.0,1.0,4.0,193.1635912117574,437.3996310499176,193.53035066067125,439.3236310499176
220,10.0,1.0,5.0,193.1635912117574,437.3996310499176,195.38872628899853,442.5626310499176
221,10.0,1.0,6.0,193.1635912117574,437.3996310499176,192.7469768061386,436.9986310499176
222,10.0,1.0,7.0,193.1635912117574,437.3996310499176,192.75162635984853,437.7306310499176
223,10.0,1.0,8.0,193.1635912117574,437.3996310499176,192.88809137875927,436.87663104991753
224,10.0,1.0,9.0,193.1635912117574,437.3996310499176,193.88874867423408,438.9696310499176
225,10.0,1.0,10.0,193.1635912117574,437.3996310499176,193.23944463507684,437.47763104991753
226,10.0,1.0,11.0,193.1635912117574,437.3996310499176,194.81293962265357,438.8016310499176
227,10.0,1.0,12.0,193.1635912117574,437.3996310499176,194.47445141567638,439.3306310499176
228,10.0,1.0,13.0,193.1635912117574,437.3996310499176,194.04883164615276,438.0576310499176
229,10.0,1.0,14.0,193.1635912117574,437.3996310499176,195.20841889982682,441.2346310499176
230,10.0,1.0,15.0,193.1635912117574,437.3996310499176,191.44161216168555,436.1596310499176
231,10.0,1.0,16.0,193.1635912117574,437.3996310499176,193.23089140730426,440.5236310499175
232,10.0,1.0,17.0,193.1635912117574,437.3996310499176,193.8852262695609,439.3036310499176
233,10.0,1.0,18.0,193.1635912117574,437.3996310499176,194.9561479332357,441.6506310499176
234,10.0,1.0,19.0,193.1635912117574,437.3996310499176,193.99454112556552,438.3836310499176
235,10.0,1.0,20.0,193.1635912117574,437.3996310499176,196.1252759635315,434.8086310499176
236,10.0,1.0,21.0,193.1635912117574,437.3996310499176,192.6015484611279,437.48263104991753
237,10.0,1.0,22.0,193.1635912117574,437.3996310499176,192.15360817330352,436.50163104991753
238,10.0,1.0,23.0,193.1635912117574,437.3996310499176,192.68571775241253,436.7346310499176
239,10.0,1.0,24.0,193.1635912117574,437.3996310499176,191.8723035912506,435.7776310499176
240,11.0,1.0,1.0,194.7370861993342,438.7236310499176,191.73977750159486,435.72763104991753
241,11.0,1.0,2.0,194.7370861993342,438.7236310499176,193.78864048597814,438.9596310499176
242,11.0,1.0,3.0,194.7370861993342,438.7236310499176,193.36548428537316,438.7116310499176
243,11.0,1.0,4.0,194.7370861993342,438.7236310499176,193.53035066067125,439.3236310499176
244,11.0,1.0,5.0,194.7370861993342,438.7236310499176,195.38872628899853,442.5626310499176
245,11.0,1.0,6.0,194.7370861993342,438.7236310499176,192.7469768061386,436.9986310499176
246,11.0,1.0,7.0,194.7370861993342,438.7236310499176,192.75162635984853,437.7306310499176
247,11.0,1.0,8.0,194.7370861993342,438.7236310499176,192.88809137875927,436.87663104991753
248,11.0,1.0,9.0,194.7370861993342,438.7236310499176,193.88874867423408,438.9696310499176
249,11.0,1.0,10.0,194.7370861993342,438.7236310499176,193.23944463507684,437.47763104991753
250,11.0,1.0,11.0,194.7370861993342,438.7236310499176,194.81293962265357,438.8016310499176
251,11.0,1.0,12.0,194.7370861993342,438.7236310499176,194.47445141567638,439.3306310499176
252,11.0,1.0,13.0,194.7370861993342,438.7236310499176,194.04883164615276,438.0576310499176
253,11.0,1.0,14.0,194.7370861993342,438.7236310499176,195.20841889982682,441.2346310499176
254,11.0,1.0,15.0,194.7370861993342,438.7236310499176,191.44161216168555,436.1596310499176
255,11.0,1.0,16.0,194.7370861993342,438.7236310499176,193.23089140730426,440.5236310499175
256,11.0,1.0,17.0,194.7370861993342,438.7236310499176,193.8852262695609,439.3036310499176
257,11.0,1.0,18.0,194.7370861993342,438.7236310499176,194.9561479332357,441.6506310499176
258,11.0,1.0,19.0,194.7370861993342,438.7236310499176,193.99454112556552,438.3836310499176
259,11.0,1.0,20.0,194.7370861993342,438.7236310499176,196.1252759635315,434.8086310499176
260,11.0,1.0,21.0,194.7370861993342,438.7236310499176,192.6015484611279,437.48263104991753
261,11.0,1.0,22.0,194.7370861993342,438.7236310499176,192.15360817330352,436.50163104991753
262,11.0,1.0,23.0,194.7370861993342,438.7236310499176,192.68571775241253,436.7346310499176
263,11.0,1.0,24.0,194.7370861993342,438.7236310499176,191.8723035912506,435.7776310499176
264,12.0,1.0,1.0,194.3985979923569,439.2526310499176,191.73977750159486,435.72763104991753
265,12.0,1.0,2.0,194.3985979923569,439.2526310499176,193.78864048597814,438.9596310499176
266,12.0,1.0,3.0,194.3985979923569,439.2526310499176,193.36548428537316,438.7116310499176
267,12.0,1.0,4.0,194.3985979923569,439.2526310499176,193.53035066067125,439.3236310499176
268,12.0,1.0,5.0,194.3985979923569,439.2526310499176,195.38872628899853,442.5626310499176
269,12.0,1.0,6.0,194.3985979923569,439.2526310499176,192.7469768061386,436.9986310499176
270,12.0,1.0,7.0,194.3985979923569,439.2526310499176,192.75162635984853,437.7306310499176
271,12.0,1.0,8.0,194.3985979923569,439.2526310499176,192.88809137875927,436.87663104991753
272,12.0,1.0,9.0,194.3985979923569,439.2526310499176,193.88874867423408,438.9696310499176
273,12.0,1.0,10.0,194.3985979923569,439.2526310499176,193.23944463507684,437.47763104991753
274,12.0,1.0,11.0,194.3985979923569,439.2526310499176,194.81293962265357,438.8016310499176
275,12.0,1.0,12.0,194.3985979923569,439.2526310499176,194.47445141567638,439.3306310499176
276,12.0,1.0,13.0,194.3985979923569,439.2526310499176,194.04883164615276,438.0576310499176
277,12.0,1.0,14.0,194.3985979923569,439.2526310499176,195.20841889982682,441.2346310499176
278,12.0,1.0,15.0,194.3985979923569,439.2526310499176,191.44161216168555,436.1596310499176
279,12.0,1.0,16.0,194.3985979923569,439.2526310499176,193.23089140730426,440.5236310499175
280,12.0,1.0,17.0,194.3985979923569,439.2526310499176,193.8852262695609,439.3036310499176
281,12.0,1.0,18.0,194.3985979923569,439.2526310499176,194.9561479332357,441.6506310499176
282,12.0,1.0,19.0,194.3985979923569,439.2526310499176,193.99454112556552,438.3836310499176
283,12.0,1.0,20.0,194.3985979923569,439.2526310499176,196.1252759635315,434.8086310499176
284,12.0,1.0,21.0,194.3985979923569,439.2526310499176,192.6015484611279,437.48263104991753
285,12.0,1.0,22.0,194.3985979923569,439.2526310499176,192.15360817330352,436.50163104991753
286,12.0,1.0,23.0,194.3985979923569,439.2526310499176,192.68571775241253,436.7346310499176
287,12.0,1.0,24.0,194.3985979923569,439.2526310499176,191.8723035912506,435.7776310499176
288,13.0,1.0,1.0,193.97297822283332,437.9796310499176,191.73977750159486,435.72763104991753
289,13.0,1.0,2.0,193.97297822283332,437.9796310499176,193.78864048597814,438.9596310499176
290,13.0,1.0,3.0,193.97297822283332,437.9796310499176,193.36548428537316,438.7116310499176
291,13.0,1.0,4.0,193.97297822283332,437.9796310499176,193.53035066067125,439.3236310499176
292,13.0,1.0,5.0,193.97297822283332,437.9796310499176,195.38872628899853,442.5626310499176
293,13.0,1.0,6.0,193.97297822283332,437.9796310499176,192.7469768061386,436.9986310499176
294,13.0,1.0,7.0,193.97297822283332,437.9796310499176,192.75162635984853,437.7306310499176
295,13.0,1.0,8.0,193.97297822283332,437.9796310499176,192.88809137875927,436.87663104991753
296,13.0,1.0,9.0,193.97297822283332,437.9796310499176,193.88874867423408,438.9696310499176
297,13.0,1.0,10.0,193.97297822283332,437.9796310499176,193.23944463507684,437.47763104991753
298,13.0,1.0,11.0,193.97297822283332,437.9796310499176,194.81293962265357,438.8016310499176
299,13.0,1.0,12.0,193.97297822283332,437.9796310499176,194.47445141567638,439.3306310499176
300,13.0,1.0,13.0,193.97297822283332,437.9796310499176,194.04883164615276,438.0576310499176
301,13.0,1.0,14.0,193.97297822283332,437.9796310499176,195.20841889982682,441.2346310499176
302,13.0,1.0,15.0,193.97297822283332,437.9796310499176,191.44161216168555,436.1596310499176
303,13.0,1.0,16.0,193.97297822283332,437.9796310499176,193.23089140730426,440.5236310499175
304,13.0,1.0,17.0,193.97297822283332,437.9796310499176,193.8852262695609,439.3036310499176
305,13.0,1.0,18.0,193.97297822283332,437.9796310499176,194.9561479332357,441.6506310499176
306,13.0,1.0,19.0,193.97297822283332,437.9796310499176,193.99454112556552,438.3836310499176
307,13.0,1.0,20.0,193.97297822283332,437.9796310499176,196.1252759635315,434.8086310499176
308,13.0,1.0,21.0,193.97297822283332,437.9796310499176,192.6015484611279,437.48263104991753
309,13.0,1.0,22.0,193.97297822283332,437.9796310499176,192.15360817330352,436.50163104991753
310,13.0,1.0,23.0,193.97297822283332,437.9796310499176,192.68571775241253,436.7346310499176
311,13.0,1.0,24.0,193.97297822283332,437.9796310499176,191.8723035912506,435.7776310499176
312,14.0,1.0,1.0,195.1325654765074,441.0476310499175,191.73977750159486,435.72763104991753
313,14.0,1.0,2.0,195.1325654765074,441.0476310499175,193.78864048597814,438.9596310499176
314,14.0,1.0,3.0,195.1325654765074,441.0476310499175,193.36548428537316,438.7116310499176
315,14.0,1.0,4.0,195.1325654765074,441.0476310499175,193.53035066067125,439.3236310499176
316,14.0,1.0,5.0,195.1325654765074,441.0476310499175,195.38872628899853,442.5626310499176
317,14.0,1.0,6.0,195.1325654765074,441.0476310499175,192.7469768061386,436.9986310499176
318,14.0,1.0,7.0,195.1325654765074,441.0476310499175,192.75162635984853,437.7306310499176
319,14.0,1.0,8.0,195.1325654765074,441.0476310499175,192.88809137875927,436.87663104991753
320,14.0,1.0,9.0,195.1325654765074,441.0476310499175,193.88874867423408,438.9696310499176
321,14.0,1.0,10.0,195.1325654765074,441.0476310499175,193.23944463507684,437.47763104991753
322,14.0,1.0,11.0,195.1325654765074,441.0476310499175,194.81293962265357,438.8016310499176
323,14.0,1.0,12.0,195.1325654765074,441.0476310499175,194.47445141567638,439.3306310499176
324,14.0,1.0,13.0,195.1325654765074,441.0476310499175,194.04883164615276,438.0576310499176
325,14.0,1.0,14.0,195.1325654765074,441.0476310499175,195.20841889982682,441.2346310499176
326,14.0,1.0,15.0,195.1325654765074,441.0476310499175,191.44161216168555,436.1596310499176
327,14.0,1.0,16.0,195.1325654765074,441.0476310499175,193.23089140730426,440.5236310499175
328,14.0,1.0,17.0,195.1325654765074,441.0476310499175,193.8852262695609,439.3036310499176
329,14.0,1.0,18.0,195.1325654765074,441.0476310499175,194.9561479332357,441.6506310499176
330,14.0,1.0,19.0,195.1325654765074,441.0476310499175,193.99454112556552,438.3836310499176
